title	artist	genre	path	tempo	key
Rocket Man (I Think It's Going To Be A Long, Long Time)	Elton John	Rock	/Volumes/Seagate/Music/Elton John/Honky Château/05 Rocket Man (I Think It's Going To Be A Long, Long Time).mp3	0.0	
Godzilla (feat. Juice WRLD)	Eminem	Hip Hop/Rap	/Volumes/Seagate/Music/Eminem/Music to Be Murdered By/07 Godzilla (feat. Juice WRLD).mp3	0.0	
Stan (TWENTY SIX Edit)	Eminem & Dido	Dance	/Volumes/Seagate/Music/Eminem & Dido/Stan (TWENTY SIX Edit)/01 Stan (TWENTY SIX Edit).mp3	0.0	
Pump It Up	Endor	Dance	/Volumes/Seagate/Music/Endor/Defected Worldwide (DJ Mix)/12 Pump It Up.mp3	0.0	
Calabria 2007 (feat. Natasja)	Enur	Dance	/Volumes/Seagate/Music/Enur/Raggatronic/02 Calabria 2007 (feat. Natasja).mp3	0.0	
Spare Time	Eric Bellinger	Hip Hop/Rap	/Volumes/Seagate/Music/Eric Bellinger/Eventually/10 Spare Time.mp3	0.0	
Valet (feat. Fetty Wap, 2 Chainz)	Eric Bellinger	Hip Hop/Rap	/Volumes/Seagate/Music/Eric Bellinger/Valet/01 Valet (feat. Fetty Wap, 2 Chainz).mp3	0.0	
Call On Me (Kepa Remix)	Eric Prydz	Dance	/Volumes/Seagate/Music/Eric Prydz/Call On Me (Kepa Remix)/01 Call On Me (Kepa Remix).mp3	0.0	
Vam	Eric Reprid	Hip Hop/Rap	/Volumes/Seagate/Music/Eric Reprid/3TERNITY/03 Vam.mp3	0.0	
Jugaste y Sufrí (feat. Danny Lux)	Eslabon Armado	World	/Volumes/Seagate/Music/Eslabon Armado/Corta Venas/09 Jugaste y Sufrí (feat. Danny Lux).mp3	0.0	
American Boy (feat. Kanye West)	Estelle	Pop	/Volumes/Seagate/Music/Estelle/American Boy/01 American Boy (feat. Kanye West).mp3	0.0	
Cooler Than Me	Ethan Fields	Alternative	/Volumes/Seagate/Music/Ethan Fields/Cooler Than Me/01 Cooler Than Me.mp3	0.0	
Sweet Dreams (Are Made of This)	Eurythmics	Pop	/Volumes/Seagate/Music/Eurythmics/Sweet Dreams (Are Made of This)/06 Sweet Dreams (Are Made of This).mp3	0.0	
Liar	Exvee	Hip Hop/Rap	/Volumes/Seagate/Music/Exvee/Liar/01 Liar.mp3	0.0	
Something About You	Eyedress	Alternative	/Volumes/Seagate/Music/Eyedress/Mulholland Drive/03 Something About You.mp3	0.0	
Swag Surfin'	F.L.Y. (Fast Life Yungstaz)	Hip Hop/Rap	/Volumes/Seagate/Music/F.L.Y. (Fast Life Yungstaz)/Jamboree/03 Swag Surfin'.mp3	0.0	
Atmosphere	FISHER	Dance	/Volumes/Seagate/Music/FISHER/Atmosphere/01 Atmosphere.mp3	0.0	
Just Feels Tight	FISHER	Dance	/Volumes/Seagate/Music/FISHER/Just Feels Tight/01 Just Feels Tight.mp3	0.0	
Losing It	FISHER	Dance	/Volumes/Seagate/Music/FISHER/Losing It/01 Losing It.mp3	0.0	
Ecstasy (feat. Liska)	FabiCH, Pastel, Jafunk	Dance	/Volumes/Seagate/Music/FabiCH/Ecstasy - Mixed/01 Ecstasy (feat. Liska).mp3	0.0	
Epic	Faith No More	Rock	/Volumes/Seagate/Music/Faith No More/The Real Thing/02 Epic.mp3	0.0	
Sugar, We're Goin Down	Fall Out Boy	Pop	/Volumes/Seagate/Music/Fall Out Boy/From Under the Cork Tree/04 Sugar, We're Goin Down.mp3	0.0	
Japan	Famous Dex	Hip Hop/Rap	/Volumes/Seagate/Music/Famous Dex/Dex Meets Dexter/03 Japan.mp3	0.0	
Pick It Up (feat. A$AP Rocky)	Famous Dex	Hip Hop/Rap	/Volumes/Seagate/Music/Famous Dex/Dex Meets Dexter/09 Pick It Up (feat. A$AP Rocky).mp3	0.0	
Like A G6 (feat. The Cataracs, DEV)	Far East Movement	Pop	/Volumes/Seagate/Music/Far East Movement/Free Wired/02 Like A G6 (feat. The Cataracs, DEV).mp3	0.0	
Rocketeer (feat. Ryan Tedder)	Far East Movement	Pop	/Volumes/Seagate/Music/Far East Movement/Free Wired/03 Rocketeer (feat. Ryan Tedder).mp3	0.0	
Rocketeer (GRAM Remix)	Far East Movement & Ryan Tedder	Dance	/Volumes/Seagate/Music/Far East Movement & Ryan Tedder/Rocketeer (GRAM Remix)/01 Rocketeer (GRAM Remix).mp3	0.0	
What's Luv? (feat. Ashanti, Ja Rule)	Fat Joe	Hip Hop/Rap	/Volumes/Seagate/Music/Fat Joe/Jealous Ones Still Envy (J.O.S.E.)/09 What's Luv_ (feat. Ashanti, Ja Rule).mp3	0.0	
Lies	Fenech-Soler	Pop	/Volumes/Seagate/Music/Fenech-Soler/Fenech-Soler/02 Lies.mp3	0.0	
Trap Queen	Fetty Wap	Hip Hop/Rap	/Volumes/Seagate/Music/Fetty Wap/Fetty Wap/01 Trap Queen.mp3	0.0	
679 (feat. Remy Boyz)	Fetty Wap	Hip Hop/Rap	/Volumes/Seagate/Music/Fetty Wap/Fetty Wap/03 679 (feat. Remy Boyz).mp3	0.0	
Jugg (feat. Monty)	Fetty Wap	Hip Hop/Rap	/Volumes/Seagate/Music/Fetty Wap/Fetty Wap/04 Jugg (feat. Monty).mp3	0.0	
Again	Fetty Wap	Hip Hop/Rap	/Volumes/Seagate/Music/Fetty Wap/Fetty Wap/07 Again.mp3	0.0	
My Way (Remix) (feat. Drake)	Fetty Wap	Hip Hop/Rap	/Volumes/Seagate/Music/Fetty Wap/My Way (Remix)/01 My Way (Remix) (feat. Drake).mp3	0.0	
Milan	Fetty Wap	Hip Hop/Rap	/Volumes/Seagate/Music/Fetty Wap/The Butterfly Effect/11 Milan.mp3	0.0	
Paris Tokyo (feat. The Kid LAROI)	Fivio Foreign	Hip Hop/Rap	/Volumes/Seagate/Music/Fivio Foreign/B.I.B.L.E_/Paris Tokyo (feat. The Kid LAROI).mp3	0.0	
Paris To Tokyo	Fivio Foreign, The Kid LAROI	Hip Hop/Rap	/Volumes/Seagate/Music/Fivio Foreign, The Kid LAROI/Paris To Tokyo/01 Paris To Tokyo.mp3	0.0	
Problems	Fixupboy	Hip Hop/Rap	/Volumes/Seagate/Music/Fixupboy/Problems/01 Problems.mp3	0.0	
Right Now (feat. Mumble)	Fixupboy	Hip Hop/Rap	/Volumes/Seagate/Music/Fixupboy/Right Now/01 Right Now (feat. Mumble).mp3	0.0	
Take Me by the Hand	Flamingos in the Tree	Alternative	/Volumes/Seagate/Music/Flamingos in the Tree/sunsets that i had w u/01 Take Me by the Hand.mp3	0.0	
Sarah Tonin	Flamingos in the Tree	Alternative	/Volumes/Seagate/Music/Flamingos in the Tree/sunsets that i had w u/02 Sarah Tonin.mp3	0.0	
sunsets that i had w u	Flamingos in the Tree	Alternative	/Volumes/Seagate/Music/Flamingos in the Tree/sunsets that i had w u/04 sunsets that i had w u.mp3	0.0	
The Chain	Fleetwood Mac	Alternative	/Volumes/Seagate/Music/Fleetwood Mac/Rumours/07 The Chain.mp3	0.0	
Leave Me Alone	Flipp Dinero	Hip Hop/Rap	/Volumes/Seagate/Music/Flipp Dinero/Leave Me Alone/01 Leave Me Alone.mp3	0.0	
GDFR (feat. Sage the Gemini & Lookas)	Flo Rida	Hip Hop/Rap	/Volumes/Seagate/Music/Flo Rida/My House/06 GDFR (feat. Sage the Gemini & Lookas).mp3	0.0	
Right Round (feat. Kesha)	Flo Rida	Pop	/Volumes/Seagate/Music/Flo Rida/R.O.O.T.S_/05 Right Round (feat. Kesha).mp3	0.0	
Rushing Back (Disco Lines Remix)	Flume	Dance	/Volumes/Seagate/Music/Flume/Rushing Back (Disco Lines Remix)/01 Rushing Back (Disco Lines Remix).mp3	0.0	
Never Be Like You (feat. Kai)	Flume	Electronic	/Volumes/Seagate/Music/Flume/Skin/02 Never Be Like You (feat. Kai).mp3	0.0	
Pumped Up Kicks	Foster The People	Alternative	/Volumes/Seagate/Music/Foster The People/Pumped Up Kicks/01 Pumped Up Kicks.mp3	0.0	
Stacy's Mom	Fountains of Wayne	Pop	/Volumes/Seagate/Music/Fountains of Wayne/Welcome Interstate Managers/03 Stacy's Mom.mp3	0.0	
Vivre Pour Vivre	Francis Lai	World	/Volumes/Seagate/Music/Francis Lai/The Essential Film Music Collection/20 Vivre Pour Vivre.mp3	0.0	
Pink + White	Frank Ocean	Soul	/Volumes/Seagate/Music/Frank Ocean/Blonde/03 Pink + White.mp3	0.0	
Lost	Frank Ocean	Soul	/Volumes/Seagate/Music/Frank Ocean/Channel Orange/11 Lost.mp3	0.0	
In My Room	Frank Ocean	Soul	/Volumes/Seagate/Music/Frank Ocean/In My Room/01 In My Room.mp3	0.0	
Jingle Bells	Frank Sinatra	Holiday	/Volumes/Seagate/Music/Frank Sinatra/A Jolly Christmas from Frank Sinatra/01 Jingle Bells.mp3	0.0	
The Christmas Song (Merry Christmas To You)	Frank Sinatra	Holiday	/Volumes/Seagate/Music/Frank Sinatra/A Jolly Christmas from Frank Sinatra/02 The Christmas Song (Merry Christmas To You).mp3	0.0	
Mistletoe And Holly	Frank Sinatra	Holiday	/Volumes/Seagate/Music/Frank Sinatra/A Jolly Christmas from Frank Sinatra/03 Mistletoe And Holly.mp3	0.0	
I'll Be Home For Christmas (If Only In My Dreams)	Frank Sinatra	Holiday	/Volumes/Seagate/Music/Frank Sinatra/A Jolly Christmas from Frank Sinatra/04 I'll Be Home For Christmas (If Only In My Dreams).mp3	0.0	
The Christmas Waltz	Frank Sinatra	Holiday	/Volumes/Seagate/Music/Frank Sinatra/A Jolly Christmas from Frank Sinatra/05 The Christmas Waltz.mp3	0.0	
Have Yourself A Merry Little Christmas	Frank Sinatra	Holiday	/Volumes/Seagate/Music/Frank Sinatra/A Jolly Christmas from Frank Sinatra/06 Have Yourself A Merry Little Christmas.mp3	0.0	
The First Noel	Frank Sinatra	Holiday	/Volumes/Seagate/Music/Frank Sinatra/A Jolly Christmas from Frank Sinatra/07 The First Noel.mp3	0.0	
Hark! The Herald Angels Sing	Frank Sinatra	Holiday	/Volumes/Seagate/Music/Frank Sinatra/A Jolly Christmas from Frank Sinatra/08 Hark! The Herald Angels Sing.mp3	0.0	
O Little Town Of Bethlehem	Frank Sinatra	Holiday	/Volumes/Seagate/Music/Frank Sinatra/A Jolly Christmas from Frank Sinatra/09 O Little Town Of Bethlehem.mp3	0.0	
Adeste Fideles	Frank Sinatra	Holiday	/Volumes/Seagate/Music/Frank Sinatra/A Jolly Christmas from Frank Sinatra/10 Adeste Fideles.mp3	0.0	
It Came Upon A Midnight Clear	Frank Sinatra	Holiday	/Volumes/Seagate/Music/Frank Sinatra/A Jolly Christmas from Frank Sinatra/11 It Came Upon A Midnight Clear.mp3	0.0	
Silent Night	Frank Sinatra	Holiday	/Volumes/Seagate/Music/Frank Sinatra/A Jolly Christmas from Frank Sinatra/12 Silent Night.mp3	0.0	
The Christmas Waltz (Alternate Version)	Frank Sinatra	Holiday	/Volumes/Seagate/Music/Frank Sinatra/A Jolly Christmas from Frank Sinatra/The Christmas Waltz (Alternate Version).mp3	0.0	
White Christmas	Frank Sinatra	Holiday	/Volumes/Seagate/Music/Frank Sinatra/Christmas Songs by Sinatra/01 White Christmas.mp3	0.0	
Santa Claus Is Comin' to Town	Frank Sinatra	Holiday	/Volumes/Seagate/Music/Frank Sinatra/Christmas Songs by Sinatra/08 Santa Claus Is Comin' to Town.mp3	0.0	
Let It Snow!	Frank Sinatra	Holiday	/Volumes/Seagate/Music/Frank Sinatra/Christmas Songs by Sinatra/Let It Snow!.mp3	0.0	
Nice 'N' Easy	Frank Sinatra	Pop	/Volumes/Seagate/Music/Frank Sinatra/Nice 'N' Easy/01 Nice 'N' Easy.mp3	0.0	
I've Got You Under My Skin	Frank Sinatra	Pop	/Volumes/Seagate/Music/Frank Sinatra/Songs for Swingin' Lovers/09 I've Got You Under My Skin.mp3	0.0	
Turn On The Lights again.. (feat. Future)	Fred again.. x Swedish House Mafia	Electronic	/Volumes/Seagate/Music/Fred again.. x Swedish House Mafia/Turn On The Lights again._/01 Turn On The Lights again.. (feat. Future).mp3	0.0	
Marea (We’ve Lost Dancing) (feat. The Blessed Madonna)	Fred again.. 	Electronic	/Volumes/Seagate/Music/Fred again._/Actual Life (April 14 – December 17 2020)/17 Marea (We_ve Lost Dancing) (feat. The Blessed Madonna).mp3	0.0	
Delilah (pull me out of this)	Fred again..	Electronic	/Volumes/Seagate/Music/Fred again._/Actual Life 3 (January 1 - September 9 2022)/03 Delilah (pull me out of this).mp3	0.0	
Baby again..	Fred again..	Electronic	/Volumes/Seagate/Music/Fred again._/USB/07 Baby again...mp3	0.0	
Parisian Music	French Accordion Music	World	/Volumes/Seagate/Music/French Accordion Music/French Accordion Music/Parisian Music.mp3	0.0	
Traditional Accordion	French Accordion Music	World	/Volumes/Seagate/Music/French Accordion Music/French Accordion Music/Traditional Accordion.mp3	0.0	
No Stylist (feat. Drake)	French Montana	Hip Hop/Rap	/Volumes/Seagate/Music/French Montana/No Stylist/No Stylist (feat. Drake).mp3	0.0	
A New Kind Of Love (Demo)	Frou Frou, Imogen Heap, Guy Sigsworth	Trance	/Volumes/Seagate/Music/Frou Frou/A New Kind Of Love/02 A New Kind Of Love (Demo).mp3	0.0	
Low Life (feat. The Weeknd)	Future	Hip Hop/Rap	/Volumes/Seagate/Music/Future/EVOL/10 Low Life (feat. The Weeknd).mp3	0.0	
Mask Off	Future	Hip Hop/Rap	/Volumes/Seagate/Music/Future/FUTURE/07 Mask Off.mp3	0.0	
Solo	Future	Hip Hop/Rap	/Volumes/Seagate/Music/Future/HNDRXX/16 Solo.mp3	0.0	
All Bad (feat. Lil Uzi Vert)	Future	Hip Hop/Rap	/Volumes/Seagate/Music/Future/High Off Life/14 All Bad (feat. Lil Uzi Vert).mp3	0.0	
Life Is Good (feat. Drake)	Future	Hip Hop/Rap	/Volumes/Seagate/Music/Future/High Off Life/17 Life Is Good (feat. Drake).mp3	0.0	
Life Is Good (Remix) (feat. Drake, DaBaby, Lil Baby)	Future	Hip Hop/Rap	/Volumes/Seagate/Music/Future/High Off Life/21 Life Is Good (Remix) (feat. Drake, DaBaby, Lil Baby).mp3	0.0	
Wait for U (feat. Drake, Tems)	Future	Hip Hop/Rap	/Volumes/Seagate/Music/Future/I Never Liked You/07 Wait for U (feat. Drake, Tems).mp3	0.0	
Turn On The Lights	Future	Hip Hop/Rap	/Volumes/Seagate/Music/Future/Pluto/14 Turn On The Lights.mp3	0.0	
F*ck Up Some Commas	Future, Lil Wayne	Hip Hop/Rap	/Volumes/Seagate/Music/Future/That's My Hood, Vol. 5/08 F_ck Up Some Commas.mp3	0.0	
I Been Drinking	Future	Hip Hop/Rap	/Volumes/Seagate/Music/Future/Trap Still Boomin' 2/11 I Been Drinking.mp3	0.0	
Drankin N Smokin	Future, Lil Uzi Vert	Hip Hop/Rap	/Volumes/Seagate/Music/Future, Lil Uzi Vert/Pluto x Baby Pluto/05 Drankin N Smokin.mp3	0.0	
That's It	Future, Lil Uzi Vert	Hip Hop/Rap	/Volumes/Seagate/Music/Future, Lil Uzi Vert/Pluto x Baby Pluto/08 That's It.mp3	0.0	
Still Be Friends (feat. Tory Lanez, Tyga)	G-Eazy	Hip Hop/Rap	/Volumes/Seagate/Music/G-Eazy/Still Be Friends/01 Still Be Friends (feat. Tory Lanez, Tyga).mp3	0.0	
No Money	Galantis	Dance	/Volumes/Seagate/Music/Galantis/No Money/01 No Money.mp3	0.0	
Feral Youth	Gigamesh	Dance	/Volumes/Seagate/Music/Gigamesh/Feral Youth/01 Feral Youth.mp3	0.0	
Djobi Djoba	Gipsy Kings	World	/Volumes/Seagate/Music/Gipsy Kings/The Best of the Gipsy Kings/01 Djobi Djoba.mp3	0.0	
Baila Me	Gipsy Kings	World	/Volumes/Seagate/Music/Gipsy Kings/The Best of the Gipsy Kings/03 Baila Me.mp3	0.0	
Un Amor	Gipsy Kings	World	/Volumes/Seagate/Music/Gipsy Kings/The Best of the Gipsy Kings/04 Un Amor.mp3	0.0	
Moorea	Gipsy Kings	World	/Volumes/Seagate/Music/Gipsy Kings/The Best of the Gipsy Kings/05 Moorea.mp3	0.0	
Volare	Gipsy Kings	World	/Volumes/Seagate/Music/Gipsy Kings/The Best of the Gipsy Kings/06 Volare.mp3	0.0	
Escucha Me	Gipsy Kings	World	/Volumes/Seagate/Music/Gipsy Kings/The Best of the Gipsy Kings/08 Escucha Me.mp3	0.0	
Bem, Bem, Maria	Gipsy Kings	World	/Volumes/Seagate/Music/Gipsy Kings/The Best of the Gipsy Kings/11 Bem, Bem, Maria.mp3	0.0	
Bamboléo	Gipsy Kings	World	/Volumes/Seagate/Music/Gipsy Kings/The Best of the Gipsy Kings/13 Bamboléo.mp3	0.0	
Galaxia	Gipsy Kings	World	/Volumes/Seagate/Music/Gipsy Kings/The Best of the Gipsy Kings/14 Galaxia.mp3	0.0	
Vamos A Bailar	Gipsy Kings	World	/Volumes/Seagate/Music/Gipsy Kings/The Best of the Gipsy Kings/15 Vamos A Bailar.mp3	0.0	
Medley (Bamboléo/Volare/Djobi Djoba/Pida Me La/Baila Me)	Gipsy Kings	World	/Volumes/Seagate/Music/Gipsy Kings/The Best of the Gipsy Kings/18 Medley (Bamboléo_Volare_Djobi Djoba_Pida Me La_Baila Me).mp3	0.0	
A Mi Manera (Comme d'Habitude)	Gipsy Kings	World	/Volumes/Seagate/Music/Gipsy Kings/The Best of the Gipsy Kings/A Mi Manera (Comme d'Habitude).mp3	0.0	
Allegria	Gipsy Kings	World	/Volumes/Seagate/Music/Gipsy Kings/The Best of the Gipsy Kings/Allegria.mp3	0.0	
La Quiero	Gipsy Kings	World	/Volumes/Seagate/Music/Gipsy Kings/The Best of the Gipsy Kings/La Quiero.mp3	0.0	
Pida Me La	Gipsy Kings	World	/Volumes/Seagate/Music/Gipsy Kings/The Best of the Gipsy Kings/Pida Me La.mp3	0.0	
Soy	Gipsy Kings	World	/Volumes/Seagate/Music/Gipsy Kings/The Best of the Gipsy Kings/Soy.mp3	0.0	
Tu Quieres Volver	Gipsy Kings	World	/Volumes/Seagate/Music/Gipsy Kings/The Best of the Gipsy Kings/Tu Quieres Volver.mp3	0.0	
Heat Waves	Glass Animals	Pop	/Volumes/Seagate/Music/Glass Animals/Dreamland/14 Heat Waves.mp3	0.0	
Interlock	Glass Domain	Electronic	/Volumes/Seagate/Music/Glass Domain/The Men You'll Never See/13 Interlock.mp3	0.0	
Maintain (feat. Global Krayzie)	Global Dan	Hip Hop/Rap	/Volumes/Seagate/Music/Global Dan/Maintain/01 Maintain (feat. Global Krayzie).mp3	0.0	
Crew (feat. Brent Faiyaz, Shy Glizzy)	Goldlink	Hip Hop/Rap	/Volumes/Seagate/Music/Goldlink/At What Cost/10 Crew (feat. Brent Faiyaz, Shy Glizzy).mp3	0.0	
The Wreck of the Edmund Fitzgerald	Gordon Lightfoot	Folk	/Volumes/Seagate/Music/Gordon Lightfoot/Summertime Dream/02 The Wreck of the Edmund Fitzgerald.mp3	0.0	
New Gold (feat. Tame Impala and Bootie Brown)	Gorillaz	Alternative	/Volumes/Seagate/Music/Gorillaz/Cracker Island/05 New Gold (feat. Tame Impala and Bootie Brown).mp3	0.0	
Feel Good Inc.	Gorillaz	Alternative	/Volumes/Seagate/Music/Gorillaz/Demon Days/06 Feel Good Inc..mp3	0.0	
Feel Good (Ed Solo Remix)	Gorillaz	Electronic	/Volumes/Seagate/Music/Gorillaz/Feel Good (Ed Solo Remix)/01 Feel Good (Ed Solo Remix).mp3	0.0	
Somebody That I Used To Know (Sante Sansone Edit)	Gotye	Dance	/Volumes/Seagate/Music/Gotye/Somebody That I Used To Know (Sante Sansone Edit)/01 Somebody That I Used To Know (Sante Sansone Edit).mp3	0.0	
Somebody That I Used To Know (feat. Kimbra) (4FRNT Remix)	Gotye	Dance	/Volumes/Seagate/Music/Gotye/Somebody That I Used To Know (feat. Kimbra) (4FRNT Remix)/01 Somebody That I Used To Know (feat. Kimbra) (4FRNT Remix).mp3	0.0	
Ram Ranch	Grant MacDonald	Hip Hop/Rap	/Volumes/Seagate/Music/Grant MacDonald/12 Inch Cock/02 Ram Ranch.mp3	0.0	
Boulevard Of Broken Dreams	Green Day	Alternative	/Volumes/Seagate/Music/Green Day/American Idiot/04 Boulevard Of Broken Dreams.mp3	0.0	
Basket Case	Green Day	Alternative	/Volumes/Seagate/Music/Green Day/Dookie/Basket Case.mp3	0.0	
When I Come Around	Green Day	Alternative	/Volumes/Seagate/Music/Green Day/Dookie/When I Come Around.mp3	0.0	
Brain Stew	Green Day	Alternative	/Volumes/Seagate/Music/Green Day/Insomniac/10 Brain Stew.mp3	0.0	
Good Riddance (Time of Your Life)	Green Day	Alternative	/Volumes/Seagate/Music/Green Day/Nimrod/17 Good Riddance (Time of Your Life).mp3	0.0	
Revolution Radio	Green Day	Alternative	/Volumes/Seagate/Music/Green Day/Revolution Radio/03 Revolution Radio.mp3	0.0	
Tongue Tied	Grouplove	Alternative	/Volumes/Seagate/Music/Grouplove/Tongue Tied/01 Tongue Tied.mp3	0.0	
I Get the Bag (feat. Migos)	Gucci Mane	Hip Hop/Rap	/Volumes/Seagate/Music/Gucci Mane/Mr. Davis/03 I Get the Bag (feat. Migos).mp3	0.0	
Both (feat. Drake)	Gucci Mane	Hip Hop/Rap	/Volumes/Seagate/Music/Gucci Mane/The Return of East Atlanta Santa/01 Both (feat. Drake).mp3	0.0	
Banking On Me	Gunna	Hip Hop/Rap	/Volumes/Seagate/Music/Gunna/Banking On Me/01 Banking On Me.mp3	0.0	
bacc of the bach	Gunna	Hip Hop/Rap	/Volumes/Seagate/Music/Gunna/Banking On Me/bacc of the bach.mp3	0.0	
p power (feat. Drake)	Gunna	Hip Hop/Rap	/Volumes/Seagate/Music/Gunna/DS4EVER/06 p power (feat. Drake).mp3	0.0	
too easy (feat. Future)	Gunna	Hip Hop/Rap	/Volumes/Seagate/Music/Gunna/DS4EVER/13 too easy (feat. Future).mp3	0.0	
too easy remix (feat. Roddy Ricch)	Gunna, Future	Hip Hop/Rap	/Volumes/Seagate/Music/Gunna/DS4EVER/20 too easy remix (feat. Roddy Ricch).mp3	0.0	
Baby Birkin	Gunna	Hip Hop/Rap	/Volumes/Seagate/Music/Gunna/Drip or Drown 2/09 Baby Birkin.mp3	0.0	
Who You Foolin	Gunna	Hip Hop/Rap	/Volumes/Seagate/Music/Gunna/Drip or Drown 2/16 Who You Foolin.mp3	0.0	
P Power (feat. Drake) (Leak)	Gunna	Hip Hop/Rap	/Volumes/Seagate/Music/Gunna/P Power (Leak)/01 P Power (feat. Drake) (Leak).mp3	0.0	
Sold Out Dates (feat. Lil Baby)	Gunna	Hip Hop/Rap	/Volumes/Seagate/Music/Gunna/Sold Out Dates/01 Sold Out Dates (feat. Lil Baby).mp3	0.0	
Spider My Hoodie (We Some Tough Shottas)	Gunna	Hip Hop/Rap	/Volumes/Seagate/Music/Gunna/Spider My Hoodie/01 Spider My Hoodie (We Some Tough Shottas).mp3	0.0	
Sticky (feat. Lil Baby)	Gunna	Hip Hop/Rap	/Volumes/Seagate/Music/Gunna/Sticky/01 Sticky (feat. Lil Baby).mp3	0.0	
DOLLAZ ON MY HEAD (feat. Young Thug)	Gunna	Hip Hop/Rap	/Volumes/Seagate/Music/Gunna/Wunna/05 DOLLAZ ON MY HEAD (feat. Young Thug).mp3	0.0	
Ski	Young Stoner Life, Young Thug & Gunna	Hip Hop/Rap	/Volumes/Seagate/Music/Gunna, Young Thug/Slime Language 2/02 Ski.mp3	0.0	
Came and Saw (feat. Rowdy Rebel)	Young Stoner Life & Young Thug	Hip Hop/Rap	/Volumes/Seagate/Music/Gunna, Young Thug/Slime Language 2/05 Came and Saw (feat. Rowdy Rebel).mp3	0.0	
Rich Girl (feat. Eve)	Gwen Stefani	Pop	/Volumes/Seagate/Music/Gwen Stefani/Love. Angel. Music. Baby_/02 Rich Girl (feat. Eve).mp3	0.0	
The Sweet Escape	Gwen Stefani	Pop	/Volumes/Seagate/Music/Gwen Stefani/The Sweet Escape/02 The Sweet Escape.mp3	0.0	
Make Me Like You	Gwen Stefani	Pop	/Volumes/Seagate/Music/Gwen Stefani/This Is What the Truth Feels Like/04 Make Me Like You.mp3	0.0	
Cupid's Chokehold / Breakfast in America	Gym Class Heroes	Alternative	/Volumes/Seagate/Music/Gym Class Heroes/The Papercut Chronicles/10 Cupid's Chokehold _ Breakfast in America.mp3	0.0	
Stereo Hearts (feat. Adam Levine)	Gym Class Heroes	Pop	/Volumes/Seagate/Music/Gym Class Heroes/The Papercut Chronicles II/04 Stereo Hearts (feat. Adam Levine).mp3	0.0	
Resonance	HOME	Electronic	/Volumes/Seagate/Music/HOME/Odyssey/Resonance.mp3	0.0	
Change Ya Life	Haiti Babii	Hip Hop/Rap	/Volumes/Seagate/Music/Haiti Babii/California Haitian/03 Change Ya Life.mp3	0.0	
Scooby-Doo, Where Are You!	Hanna Barbera Productions	Soundtrack	/Volumes/Seagate/Music/Hanna Barbera Productions/Scooby-Doo, Where Are You! Soundtrack/01 Scooby-Doo, Where Are You!.mp3	0.0	
Quarto de Hotel	Haréton Salvanini	World	/Volumes/Seagate/Music/Haréton Salvanini/Magia Erotica/08 Quarto de Hotel.mp3	0.0	
Frosty The Snowman	Harry Connick, Jr.	Holiday	/Volumes/Seagate/Music/Harry Connick, Jr_/Harry For The Holidays/01 Frosty The Snowman.mp3	0.0	
Blue Christmas	Harry Connick, Jr.	Holiday	/Volumes/Seagate/Music/Harry Connick, Jr_/Harry For The Holidays/02 Blue Christmas.mp3	0.0	
The Christmas Waltz	Harry Connick, Jr.	Holiday	/Volumes/Seagate/Music/Harry Connick, Jr_/Harry For The Holidays/03 The Christmas Waltz.mp3	0.0	
I Wonder As I Wander	Harry Connick, Jr.	Holiday	/Volumes/Seagate/Music/Harry Connick, Jr_/Harry For The Holidays/04 I Wonder As I Wander.mp3	0.0	
Silver Bells	Harry Connick, Jr.	Holiday	/Volumes/Seagate/Music/Harry Connick, Jr_/Harry For The Holidays/05 Silver Bells.mp3	0.0	
Mary's Little Boy Child	Harry Connick, Jr.	Holiday	/Volumes/Seagate/Music/Harry Connick, Jr_/Harry For The Holidays/06 Mary's Little Boy Child.mp3	0.0	
Santa Claus Is Coming To Town	Harry Connick, Jr.	Holiday	/Volumes/Seagate/Music/Harry Connick, Jr_/Harry For The Holidays/07 Santa Claus Is Coming To Town.mp3	0.0	
The Happy Elf	Harry Connick, Jr.	Holiday	/Volumes/Seagate/Music/Harry Connick, Jr_/Harry For The Holidays/08 The Happy Elf.mp3	0.0	
I'll Be Home For Christmas	Harry Connick, Jr.	Holiday	/Volumes/Seagate/Music/Harry Connick, Jr_/Harry For The Holidays/09 I'll Be Home For Christmas.mp3	0.0	
I Come With Love	Harry Connick, Jr.	Holiday	/Volumes/Seagate/Music/Harry Connick, Jr_/Harry For The Holidays/10 I Come With Love.mp3	0.0	
Nature Boy	Harry Connick, Jr.	Holiday	/Volumes/Seagate/Music/Harry Connick, Jr_/Harry For The Holidays/11 Nature Boy.mp3	0.0	
O Little Town Of Bethlehem	Harry Connick, Jr.	Holiday	/Volumes/Seagate/Music/Harry Connick, Jr_/Harry For The Holidays/12 O Little Town Of Bethlehem.mp3	0.0	
I'm Gonna Be the First One	Harry Connick, Jr.	Holiday	/Volumes/Seagate/Music/Harry Connick, Jr_/Harry For The Holidays/13 I'm Gonna Be the First One.mp3	0.0	
This Christmas	Harry Connick, Jr.	Holiday	/Volumes/Seagate/Music/Harry Connick, Jr_/Harry For The Holidays/14 This Christmas.mp3	0.0	
